SampleNum,Raw,X,Y
1,30.150000,1.000000,30.150000
2,30.040000,2.000000,30.040000
3,30.410000,3.000000,30.410000
4,30.070000,4.000000,30.070000
5,29.810000,5.000000,29.810000
6,30.260000,6.000000,30.260000
7,30.420000,7.000000,30.420000
8,30.410000,8.000000,30.410000
9,30.380000,9.000000,30.380000
10,29.980000,10.000000,29.980000
11,29.580000,11.000000,29.580000
12,29.910000,12.000000,29.910000
13,29.720000,13.000000,29.720000
14,29.840000,14.000000,29.840000
15,30.060000,15.000000,30.060000
16,29.790000,16.000000,29.790000
17,29.900000,17.000000,29.900000
18,29.860000,18.000000,29.860000
19,29.870000,19.000000,29.870000
20,29.840000,20.000000,29.840000
21,30.050000,21.000000,30.050000
22,30.090000,22.000000,30.090000
23,30.460000,23.000000,30.460000
24,30.240000,24.000000,30.240000
25,29.660000,25.000000,29.660000
26,29.660000,26.000000,29.660000
27,30.160000,27.000000,30.160000
28,30.440000,28.000000,30.440000
29,30.310000,29.000000,30.310000
30,30.050000,30.000000,30.050000
31,30.080000,31.000000,30.080000
32,29.920000,32.000000,29.920000
33,30.150000,33.000000,30.150000
34,30.320000,34.000000,30.320000
35,30.170000,35.000000,30.170000
36,30.050000,36.000000,30.050000
37,30.470000,37.000000,30.470000
38,30.470000,38.000000,30.470000
39,30.260000,39.000000,30.260000
40,30.170000,40.000000,30.170000
41,30.400000,41.000000,30.400000
42,30.490000,42.000000,30.490000
43,30.230000,43.000000,30.230000
44,29.840000,44.000000,29.840000
45,29.750000,45.000000,29.750000
46,30.060000,46.000000,30.060000
47,30.130000,47.000000,30.130000
48,29.910000,48.000000,29.910000
49,29.950000,49.000000,29.950000
50,29.920000,50.000000,29.920000
51,29.640000,51.000000,29.640000
52,29.800000,52.000000,29.800000
53,29.990000,53.000000,29.990000
54,30.140000,54.000000,30.140000
55,30.260000,55.000000,30.260000
56,30.190000,56.000000,30.190000
57,30.130000,57.000000,30.130000
58,30.020000,58.000000,30.020000
59,30.160000,59.000000,30.160000
60,30.140000,60.000000,30.140000
61,30.230000,61.000000,30.230000
62,30.400000,62.000000,30.400000
63,30.290000,63.000000,30.290000
64,30.310000,64.000000,30.310000
65,30.250000,65.000000,30.250000
66,30.030000,66.000000,30.030000
67,30.090000,67.000000,30.090000
68,30.190000,68.000000,30.190000
69,29.840000,69.000000,29.840000
70,29.650000,70.000000,29.650000
71,29.620000,71.000000,29.620000
72,30.140000,72.000000,30.140000
73,29.870000,73.000000,29.870000
74,30.050000,74.000000,30.050000
75,30.120000,75.000000,30.120000
76,29.940000,76.000000,29.940000
77,29.880000,77.000000,29.880000
78,29.800000,78.000000,29.800000
79,30.060000,79.000000,30.060000
80,29.900000,80.000000,29.900000
81,30.070000,81.000000,30.070000
82,30.310000,82.000000,30.310000
83,30.280000,83.000000,30.280000
84,30.090000,84.000000,30.090000
85,30.280000,85.000000,30.280000
86,29.940000,86.000000,29.940000
87,29.910000,87.000000,29.910000
88,30.080000,88.000000,30.080000
89,30.200000,89.000000,30.200000
90,30.060000,90.000000,30.060000
91,29.950000,91.000000,29.950000
92,30.060000,92.000000,30.060000
93,29.780000,93.000000,29.780000
94,29.690000,94.000000,29.690000
95,30.160000,95.000000,30.160000
96,30.090000,96.000000,30.090000
97,29.590000,97.000000,29.590000
98,29.740000,98.000000,29.740000
99,30.000000,99.000000,30.000000
100,29.900000,100.000000,29.900000
101,30.000000,101.000000,30.000000
102,29.970000,102.000000,29.970000
103,29.770000,103.000000,29.770000
104,29.710000,104.000000,29.710000
105,30.070000,105.000000,30.070000
106,30.310000,106.000000,30.310000
107,30.260000,107.000000,30.260000
108,30.260000,108.000000,30.260000
109,30.280000,109.000000,30.280000
110,30.200000,110.000000,30.200000
111,29.980000,111.000000,29.980000
112,29.880000,112.000000,29.880000
113,30.080000,113.000000,30.080000
114,29.920000,114.000000,29.920000
115,29.730000,115.000000,29.730000
116,29.900000,116.000000,29.900000
117,29.890000,117.000000,29.890000
118,29.650000,118.000000,29.650000
119,29.600000,119.000000,29.600000
