SampleNum,Raw,X,Y
1,56.000000,1.000000,56.000000
2,62.000000,2.000000,62.000000
3,64.000000,3.000000,64.000000
4,66.000000,4.000000,66.000000
5,66.000000,5.000000,66.000000
6,60.000000,6.000000,60.000000
7,61.000000,7.000000,61.000000
8,59.000000,8.000000,59.000000
9,60.000000,9.000000,60.000000
10,60.000000,10.000000,60.000000
11,58.000000,11.000000,58.000000
12,60.000000,12.000000,60.000000
13,67.000000,13.000000,67.000000
14,72.000000,14.000000,72.000000
15,73.000000,15.000000,73.000000
16,73.000000,16.000000,73.000000
17,67.000000,17.000000,67.000000
18,67.000000,18.000000,67.000000
19,67.000000,19.000000,67.000000
20,66.000000,20.000000,66.000000
21,68.000000,21.000000,68.000000
22,65.000000,22.000000,65.000000
23,69.000000,23.000000,69.000000
24,64.000000,24.000000,64.000000
25,65.000000,25.000000,65.000000
26,66.000000,26.000000,66.000000
27,59.000000,27.000000,59.000000
28,65.000000,28.000000,65.000000
29,63.000000,29.000000,63.000000
30,58.000000,30.000000,58.000000
31,60.000000,31.000000,60.000000
32,59.000000,32.000000,59.000000
33,58.000000,33.000000,58.000000
34,56.000000,34.000000,56.000000
35,55.000000,35.000000,55.000000
36,55.000000,36.000000,55.000000
37,52.000000,37.000000,52.000000
38,56.000000,38.000000,56.000000
39,59.000000,39.000000,59.000000
40,59.000000,40.000000,59.000000
41,57.000000,41.000000,57.000000
42,56.000000,42.000000,56.000000
43,56.000000,43.000000,56.000000
44,67.000000,44.000000,67.000000
45,66.000000,45.000000,66.000000
46,62.000000,46.000000,62.000000
47,63.000000,47.000000,63.000000
48,61.000000,48.000000,61.000000
49,62.000000,49.000000,62.000000
50,62.000000,50.000000,62.000000
51,67.000000,51.000000,67.000000
52,69.000000,52.000000,69.000000
53,66.000000,53.000000,66.000000
54,63.000000,54.000000,63.000000
55,71.000000,55.000000,71.000000
56,62.000000,56.000000,62.000000
57,60.000000,57.000000,60.000000
58,65.000000,58.000000,65.000000
59,61.000000,59.000000,61.000000
60,63.000000,60.000000,63.000000
61,60.000000,61.000000,60.000000
62,60.000000,62.000000,60.000000
63,62.000000,63.000000,62.000000
64,68.000000,64.000000,68.000000
65,63.000000,65.000000,63.000000
66,64.000000,66.000000,64.000000
67,67.000000,67.000000,67.000000
68,71.000000,68.000000,71.000000
69,66.000000,69.000000,66.000000
70,69.000000,70.000000,69.000000
71,72.000000,71.000000,72.000000
72,75.000000,72.000000,75.000000
73,69.000000,73.000000,69.000000
74,76.000000,74.000000,76.000000
75,68.000000,75.000000,68.000000
76,66.000000,76.000000,66.000000
77,71.000000,77.000000,71.000000
78,73.000000,78.000000,73.000000
79,69.000000,79.000000,69.000000
80,65.000000,80.000000,65.000000
81,65.000000,81.000000,65.000000
82,64.000000,82.000000,64.000000
83,71.000000,83.000000,71.000000
84,62.000000,84.000000,62.000000
85,62.000000,85.000000,62.000000
86,65.000000,86.000000,65.000000
87,71.000000,87.000000,71.000000
88,60.000000,88.000000,60.000000
89,61.000000,89.000000,61.000000
90,57.000000,90.000000,57.000000
91,59.000000,91.000000,59.000000
92,61.000000,92.000000,61.000000
93,64.000000,93.000000,64.000000
94,60.000000,94.000000,60.000000
95,63.000000,95.000000,63.000000
96,74.000000,96.000000,74.000000
97,82.000000,97.000000,82.000000
98,78.000000,98.000000,78.000000
99,64.000000,99.000000,64.000000
100,72.000000,100.000000,72.000000
101,64.000000,101.000000,64.000000
102,67.000000,102.000000,67.000000
103,71.000000,103.000000,71.000000
104,68.000000,104.000000,68.000000
105,65.000000,105.000000,65.000000
106,73.000000,106.000000,73.000000
107,64.000000,107.000000,64.000000
108,63.000000,108.000000,63.000000
109,63.000000,109.000000,63.000000
110,79.000000,110.000000,79.000000
111,69.000000,111.000000,69.000000
112,63.000000,112.000000,63.000000
113,66.000000,113.000000,66.000000
114,67.000000,114.000000,67.000000
115,73.000000,115.000000,73.000000
116,62.000000,116.000000,62.000000
117,64.000000,117.000000,64.000000
118,69.000000,118.000000,69.000000
119,86.000000,119.000000,86.000000
120,90.000000,120.000000,90.000000
121,86.000000,121.000000,86.000000
122,73.000000,122.000000,73.000000
123,67.000000,123.000000,67.000000
124,68.000000,124.000000,68.000000
125,66.000000,125.000000,66.000000
126,67.000000,126.000000,67.000000
127,64.000000,127.000000,64.000000
128,65.000000,128.000000,65.000000
129,66.000000,129.000000,66.000000
130,67.000000,130.000000,67.000000
131,75.000000,131.000000,75.000000
132,84.000000,132.000000,84.000000
133,92.000000,133.000000,92.000000
134,91.000000,134.000000,91.000000
135,84.000000,135.000000,84.000000
136,72.000000,136.000000,72.000000
137,67.000000,137.000000,67.000000
138,68.000000,138.000000,68.000000
139,68.000000,139.000000,68.000000
140,71.000000,140.000000,71.000000
141,71.000000,141.000000,71.000000
142,70.000000,142.000000,70.000000
143,69.000000,143.000000,69.000000
144,67.000000,144.000000,67.000000
145,72.000000,145.000000,72.000000
146,72.000000,146.000000,72.000000
147,68.000000,147.000000,68.000000
148,72.000000,148.000000,72.000000
149,78.000000,149.000000,78.000000
150,65.000000,150.000000,65.000000
151,68.000000,151.000000,68.000000
152,72.000000,152.000000,72.000000
153,67.000000,153.000000,67.000000
154,67.000000,154.000000,67.000000
155,68.000000,155.000000,68.000000
156,71.000000,156.000000,71.000000
157,71.000000,157.000000,71.000000
158,70.000000,158.000000,70.000000
159,87.000000,159.000000,87.000000
160,77.000000,160.000000,77.000000
161,73.000000,161.000000,73.000000
162,73.000000,162.000000,73.000000
163,67.000000,163.000000,67.000000
164,73.000000,164.000000,73.000000
165,84.000000,165.000000,84.000000
166,70.000000,166.000000,70.000000
167,65.000000,167.000000,65.000000
168,75.000000,168.000000,75.000000
169,86.000000,169.000000,86.000000
170,72.000000,170.000000,72.000000
171,75.000000,171.000000,75.000000
172,66.000000,172.000000,66.000000
173,68.000000,173.000000,68.000000
174,71.000000,174.000000,71.000000
175,69.000000,175.000000,69.000000
176,69.000000,176.000000,69.000000
177,73.000000,177.000000,73.000000
178,75.000000,178.000000,75.000000
179,73.000000,179.000000,73.000000
180,80.000000,180.000000,80.000000
181,82.000000,181.000000,82.000000
182,76.000000,182.000000,76.000000
183,76.000000,183.000000,76.000000
184,73.000000,184.000000,73.000000
185,68.000000,185.000000,68.000000
186,71.000000,186.000000,71.000000
187,69.000000,187.000000,69.000000
188,72.000000,188.000000,72.000000
189,76.000000,189.000000,76.000000
190,75.000000,190.000000,75.000000
191,74.000000,191.000000,74.000000
192,72.000000,192.000000,72.000000
193,69.000000,193.000000,69.000000
194,68.000000,194.000000,68.000000
195,76.000000,195.000000,76.000000
196,81.000000,196.000000,81.000000
197,78.000000,197.000000,78.000000
198,74.000000,198.000000,74.000000
199,74.000000,199.000000,74.000000
200,74.000000,200.000000,74.000000
201,78.000000,201.000000,78.000000
202,76.000000,202.000000,76.000000
203,77.000000,203.000000,77.000000
204,76.000000,204.000000,76.000000
205,83.000000,205.000000,83.000000
206,90.000000,206.000000,90.000000
207,77.000000,207.000000,77.000000
208,77.000000,208.000000,77.000000
209,74.000000,209.000000,74.000000
210,73.000000,210.000000,73.000000
211,72.000000,211.000000,72.000000
212,72.000000,212.000000,72.000000
213,72.000000,213.000000,72.000000
214,69.000000,214.000000,69.000000
215,70.000000,215.000000,70.000000
216,75.000000,216.000000,75.000000
217,74.000000,217.000000,74.000000
218,77.000000,218.000000,77.000000
219,70.000000,219.000000,70.000000
