SampleNum,Raw,X,Y
1,33.000000,1.000000,33.000000
2,25.000000,2.000000,25.000000
3,35.000000,3.000000,35.000000
4,46.000000,4.000000,46.000000
5,33.000000,5.000000,33.000000
6,15.000000,6.000000,15.000000
7,29.000000,7.000000,29.000000
8,47.000000,8.000000,47.000000
9,71.000000,9.000000,71.000000
10,61.000000,10.000000,61.000000
11,46.000000,11.000000,46.000000
12,54.000000,12.000000,54.000000
13,31.000000,13.000000,31.000000
14,13.000000,14.000000,13.000000
15,17.000000,15.000000,17.000000
16,16.000000,16.000000,16.000000
17,16.000000,17.000000,16.000000
18,19.000000,18.000000,19.000000
19,21.000000,19.000000,21.000000
20,24.000000,20.000000,24.000000
21,20.000000,21.000000,20.000000
22,25.000000,22.000000,25.000000
23,33.000000,23.000000,33.000000
24,14.000000,24.000000,14.000000
25,20.000000,25.000000,20.000000
26,47.000000,26.000000,47.000000
27,62.000000,27.000000,62.000000
28,58.000000,28.000000,58.000000
29,51.000000,29.000000,51.000000
30,80.000000,30.000000,80.000000
31,68.000000,31.000000,68.000000
32,50.000000,32.000000,50.000000
33,30.000000,33.000000,30.000000
34,61.000000,34.000000,61.000000
35,64.000000,35.000000,64.000000
36,58.000000,36.000000,58.000000
37,71.000000,37.000000,71.000000
38,76.000000,38.000000,76.000000
39,71.000000,39.000000,71.000000
40,75.000000,40.000000,75.000000
41,69.000000,41.000000,69.000000
42,56.000000,42.000000,56.000000
43,42.000000,43.000000,42.000000
44,39.000000,44.000000,39.000000
45,39.000000,45.000000,39.000000
46,36.000000,46.000000,36.000000
47,41.000000,47.000000,41.000000
48,51.000000,48.000000,51.000000
49,64.000000,49.000000,64.000000
50,70.000000,50.000000,70.000000
51,51.000000,51.000000,51.000000
52,28.000000,52.000000,28.000000
53,36.000000,53.000000,36.000000
54,41.000000,54.000000,41.000000
55,46.000000,55.000000,46.000000
56,59.000000,56.000000,59.000000
57,68.000000,57.000000,68.000000
58,60.000000,58.000000,60.000000
59,89.000000,59.000000,89.000000
60,80.000000,60.000000,80.000000
61,80.000000,61.000000,80.000000
62,74.000000,62.000000,74.000000
63,76.000000,63.000000,76.000000
64,61.000000,64.000000,61.000000
65,66.000000,65.000000,66.000000
66,53.000000,66.000000,53.000000
67,14.000000,67.000000,14.000000
68,24.000000,68.000000,24.000000
69,28.000000,69.000000,28.000000
70,39.000000,70.000000,39.000000
71,46.000000,71.000000,46.000000
72,63.000000,72.000000,63.000000
73,59.000000,73.000000,59.000000
74,48.000000,74.000000,48.000000
75,23.000000,75.000000,23.000000
76,45.000000,76.000000,45.000000
77,49.000000,77.000000,49.000000
78,45.000000,78.000000,45.000000
79,46.000000,79.000000,46.000000
80,67.000000,80.000000,67.000000
81,64.000000,81.000000,64.000000
82,70.000000,82.000000,70.000000
83,73.000000,83.000000,73.000000
84,71.000000,84.000000,71.000000
85,69.000000,85.000000,69.000000
86,63.000000,86.000000,63.000000
87,60.000000,87.000000,60.000000
88,57.000000,88.000000,57.000000
89,53.000000,89.000000,53.000000
90,59.000000,90.000000,59.000000
91,57.000000,91.000000,57.000000
92,65.000000,92.000000,65.000000
93,64.000000,93.000000,64.000000
94,59.000000,94.000000,59.000000
95,66.000000,95.000000,66.000000
96,48.000000,96.000000,48.000000
97,35.000000,97.000000,35.000000
98,29.000000,98.000000,29.000000
99,25.000000,99.000000,25.000000
100,27.000000,100.000000,27.000000
101,35.000000,101.000000,35.000000
102,65.000000,102.000000,65.000000
103,57.000000,103.000000,57.000000
104,46.000000,104.000000,46.000000
105,37.000000,105.000000,37.000000
106,62.000000,106.000000,62.000000
107,66.000000,107.000000,66.000000
108,63.000000,108.000000,63.000000
109,61.000000,109.000000,61.000000
110,59.000000,110.000000,59.000000
111,52.000000,111.000000,52.000000
112,66.000000,112.000000,66.000000
113,60.000000,113.000000,60.000000
114,45.000000,114.000000,45.000000
115,59.000000,115.000000,59.000000
116,62.000000,116.000000,62.000000
117,63.000000,117.000000,63.000000
118,52.000000,118.000000,52.000000
119,21.000000,119.000000,21.000000
120,19.000000,120.000000,19.000000
121,14.000000,121.000000,14.000000
122,20.000000,122.000000,20.000000
123,23.000000,123.000000,23.000000
124,37.000000,124.000000,37.000000
125,57.000000,125.000000,57.000000
126,59.000000,126.000000,59.000000
127,60.000000,127.000000,60.000000
128,60.000000,128.000000,60.000000
129,61.000000,129.000000,61.000000
130,67.000000,130.000000,67.000000
131,47.000000,131.000000,47.000000
132,28.000000,132.000000,28.000000
133,22.000000,133.000000,22.000000
134,11.000000,134.000000,11.000000
135,18.000000,135.000000,18.000000
136,18.000000,136.000000,18.000000
137,32.000000,137.000000,32.000000
138,62.000000,138.000000,62.000000
139,62.000000,139.000000,62.000000
140,55.000000,140.000000,55.000000
141,61.000000,141.000000,61.000000
142,70.000000,142.000000,70.000000
143,62.000000,143.000000,62.000000
144,72.000000,144.000000,72.000000
145,60.000000,145.000000,60.000000
