SampleNum,Raw,X,Y
1,30.290000,1.000000,30.290000
2,30.490000,2.000000,30.490000
3,30.270000,3.000000,30.270000
4,29.920000,4.000000,29.920000
5,30.520000,5.000000,30.520000
6,30.670000,6.000000,30.670000
7,30.440000,7.000000,30.440000
8,30.130000,8.000000,30.130000
9,30.170000,9.000000,30.170000
10,29.910000,10.000000,29.910000
11,30.140000,11.000000,30.140000
12,29.880000,12.000000,29.880000
13,30.140000,13.000000,30.140000
14,30.450000,14.000000,30.450000
15,30.450000,15.000000,30.450000
16,30.280000,16.000000,30.280000
17,30.360000,17.000000,30.360000
18,30.250000,18.000000,30.250000
19,30.300000,19.000000,30.300000
20,30.360000,20.000000,30.360000
21,30.470000,21.000000,30.470000
22,30.120000,22.000000,30.120000
23,30.780000,23.000000,30.780000
24,30.760000,24.000000,30.760000
25,30.230000,25.000000,30.230000
26,29.860000,26.000000,29.860000
27,30.330000,27.000000,30.330000
28,30.510000,28.000000,30.510000
29,30.360000,29.000000,30.360000
30,29.830000,30.000000,29.830000
31,29.730000,31.000000,29.730000
32,30.060000,32.000000,30.060000
33,30.270000,33.000000,30.270000
34,30.210000,34.000000,30.210000
35,30.170000,35.000000,30.170000
36,30.540000,36.000000,30.540000
37,30.530000,37.000000,30.530000
38,30.270000,38.000000,30.270000
39,30.010000,39.000000,30.010000
40,30.090000,40.000000,30.090000
41,30.280000,41.000000,30.280000
42,30.340000,42.000000,30.340000
43,30.170000,43.000000,30.170000
44,29.930000,44.000000,29.930000
45,30.090000,45.000000,30.090000
46,30.040000,46.000000,30.040000
47,29.990000,47.000000,29.990000
48,30.170000,48.000000,30.170000
49,30.040000,49.000000,30.040000
50,29.830000,50.000000,29.830000
51,30.090000,51.000000,30.090000
52,30.070000,52.000000,30.070000
53,29.900000,53.000000,29.900000
54,30.080000,54.000000,30.080000
55,30.130000,55.000000,30.130000
56,30.200000,56.000000,30.200000
57,30.320000,57.000000,30.320000
58,30.080000,58.000000,30.080000
59,29.800000,59.000000,29.800000
60,30.020000,60.000000,30.020000
61,30.420000,61.000000,30.420000
62,30.490000,62.000000,30.490000
63,30.150000,63.000000,30.150000
64,30.230000,64.000000,30.230000
65,30.240000,65.000000,30.240000
66,29.880000,66.000000,29.880000
67,30.350000,67.000000,30.350000
68,30.380000,68.000000,30.380000
69,30.120000,69.000000,30.120000
70,30.080000,70.000000,30.080000
71,30.390000,71.000000,30.390000
72,30.270000,72.000000,30.270000
73,29.910000,73.000000,29.910000
74,29.930000,74.000000,29.930000
75,30.200000,75.000000,30.200000
76,30.110000,76.000000,30.110000
77,30.000000,77.000000,30.000000
78,30.250000,78.000000,30.250000
79,30.170000,79.000000,30.170000
80,29.880000,80.000000,29.880000
81,30.140000,81.000000,30.140000
82,30.410000,82.000000,30.410000
83,30.170000,83.000000,30.170000
84,30.340000,84.000000,30.340000
85,30.020000,85.000000,30.020000
86,29.770000,86.000000,29.770000
87,30.080000,87.000000,30.080000
88,30.300000,88.000000,30.300000
89,30.070000,89.000000,30.070000
90,29.820000,90.000000,29.820000
91,29.920000,91.000000,29.920000
92,29.770000,92.000000,29.770000
93,30.020000,93.000000,30.020000
94,30.180000,94.000000,30.180000
95,29.990000,95.000000,29.990000
96,29.840000,96.000000,29.840000
97,30.120000,97.000000,30.120000
98,30.240000,98.000000,30.240000
99,30.110000,99.000000,30.110000
100,29.840000,100.000000,29.840000
101,29.940000,101.000000,29.940000
102,29.760000,102.000000,29.760000
103,29.830000,103.000000,29.830000
104,30.340000,104.000000,30.340000
105,30.330000,105.000000,30.330000
106,29.850000,106.000000,29.850000
107,30.190000,107.000000,30.190000
108,30.240000,108.000000,30.240000
109,30.120000,109.000000,30.120000
110,30.100000,110.000000,30.100000
111,30.030000,111.000000,30.030000
112,30.080000,112.000000,30.080000
113,29.820000,113.000000,29.820000
114,29.930000,114.000000,29.930000
115,29.900000,115.000000,29.900000
116,29.630000,116.000000,29.630000
117,29.590000,117.000000,29.590000
118,29.770000,118.000000,29.770000
119,30.070000,119.000000,30.070000
120,30.270000,120.000000,30.270000
121,30.220000,121.000000,30.220000
122,30.060000,122.000000,30.060000
123,30.020000,123.000000,30.020000
124,29.890000,124.000000,29.890000
125,29.880000,125.000000,29.880000
126,29.640000,126.000000,29.640000
127,29.770000,127.000000,29.770000
128,29.850000,128.000000,29.850000
129,29.960000,129.000000,29.960000
130,29.840000,130.000000,29.840000
131,29.720000,131.000000,29.720000
132,30.110000,132.000000,30.110000
133,30.330000,133.000000,30.330000
134,30.390000,134.000000,30.390000
135,30.220000,135.000000,30.220000
136,30.150000,136.000000,30.150000
137,29.990000,137.000000,29.990000
138,29.910000,138.000000,29.910000
139,29.910000,139.000000,29.910000
140,29.900000,140.000000,29.900000
141,30.020000,141.000000,30.020000
142,30.090000,142.000000,30.090000
143,30.120000,143.000000,30.120000
144,30.130000,144.000000,30.130000
145,30.050000,145.000000,30.050000
146,30.070000,146.000000,30.070000
147,30.020000,147.000000,30.020000
148,30.040000,148.000000,30.040000
149,30.060000,149.000000,30.060000
150,30.000000,150.000000,30.000000
151,30.080000,151.000000,30.080000
152,29.840000,152.000000,29.840000
153,29.980000,153.000000,29.980000
154,29.910000,154.000000,29.910000
155,29.790000,155.000000,29.790000
156,29.850000,156.000000,29.850000
157,29.960000,157.000000,29.960000
158,29.990000,158.000000,29.990000
159,30.060000,159.000000,30.060000
160,29.990000,160.000000,29.990000
161,30.060000,161.000000,30.060000
162,29.810000,162.000000,29.810000
163,30.070000,163.000000,30.070000
164,30.150000,164.000000,30.150000
165,29.980000,165.000000,29.980000
166,29.780000,166.000000,29.780000
167,29.810000,167.000000,29.810000
168,29.910000,168.000000,29.910000
169,29.950000,169.000000,29.950000
170,30.110000,170.000000,30.110000
171,30.140000,171.000000,30.140000
172,30.110000,172.000000,30.110000
173,29.970000,173.000000,29.970000
174,30.090000,174.000000,30.090000
175,30.190000,175.000000,30.190000
176,30.150000,176.000000,30.150000
177,29.890000,177.000000,29.890000
178,29.680000,178.000000,29.680000
179,29.730000,179.000000,29.730000
180,29.810000,180.000000,29.810000
181,29.840000,181.000000,29.840000
182,30.030000,182.000000,30.030000
183,30.220000,183.000000,30.220000
184,30.240000,184.000000,30.240000
185,30.220000,185.000000,30.220000
186,30.080000,186.000000,30.080000
187,29.970000,187.000000,29.970000
188,29.920000,188.000000,29.920000
189,30.100000,189.000000,30.100000
190,29.980000,190.000000,29.980000
191,30.080000,191.000000,30.080000
192,30.040000,192.000000,30.040000
193,30.220000,193.000000,30.220000
194,30.050000,194.000000,30.050000
195,30.220000,195.000000,30.220000
196,30.220000,196.000000,30.220000
197,30.090000,197.000000,30.090000
198,30.100000,198.000000,30.100000
199,30.140000,199.000000,30.140000
200,30.100000,200.000000,30.100000
201,29.910000,201.000000,29.910000
202,29.930000,202.000000,29.930000
203,30.120000,203.000000,30.120000
204,30.120000,204.000000,30.120000
205,30.040000,205.000000,30.040000
206,30.090000,206.000000,30.090000
207,30.060000,207.000000,30.060000
208,30.000000,208.000000,30.000000
209,30.310000,209.000000,30.310000
210,30.270000,210.000000,30.270000
211,30.130000,211.000000,30.130000
212,30.200000,212.000000,30.200000
213,30.200000,213.000000,30.200000
214,30.110000,214.000000,30.110000
215,30.210000,215.000000,30.210000
