SampleNum,Raw,X,Y
1,30.300000,1.000000,30.300000
2,30.440000,2.000000,30.440000
3,30.220000,3.000000,30.220000
4,30.030000,4.000000,30.030000
5,30.350000,5.000000,30.350000
6,30.510000,6.000000,30.510000
7,30.370000,7.000000,30.370000
8,30.170000,8.000000,30.170000
9,30.150000,9.000000,30.150000
10,30.100000,10.000000,30.100000
11,30.240000,11.000000,30.240000
12,30.160000,12.000000,30.160000
13,30.370000,13.000000,30.370000
14,30.410000,14.000000,30.410000
15,30.430000,15.000000,30.430000
16,30.270000,16.000000,30.270000
17,30.340000,17.000000,30.340000
18,30.310000,18.000000,30.310000
19,30.370000,19.000000,30.370000
20,30.380000,20.000000,30.380000
21,30.490000,21.000000,30.490000
22,30.190000,22.000000,30.190000
23,30.620000,23.000000,30.620000
24,30.690000,24.000000,30.690000
25,30.450000,25.000000,30.450000
26,30.110000,26.000000,30.110000
27,30.070000,27.000000,30.070000
28,30.210000,28.000000,30.210000
29,30.190000,29.000000,30.190000
30,29.920000,30.000000,29.920000
31,29.710000,31.000000,29.710000
32,29.940000,32.000000,29.940000
33,30.100000,33.000000,30.100000
34,29.920000,34.000000,29.920000
35,30.070000,35.000000,30.070000
36,30.190000,36.000000,30.190000
37,30.260000,37.000000,30.260000
38,30.120000,38.000000,30.120000
39,30.220000,39.000000,30.220000
40,30.110000,40.000000,30.110000
41,29.960000,41.000000,29.960000
42,30.100000,42.000000,30.100000
43,30.240000,43.000000,30.240000
44,30.090000,44.000000,30.090000
45,30.010000,45.000000,30.010000
46,30.070000,46.000000,30.070000
47,30.030000,47.000000,30.030000
48,30.170000,48.000000,30.170000
49,30.060000,49.000000,30.060000
50,29.880000,50.000000,29.880000
51,30.160000,51.000000,30.160000
52,30.150000,52.000000,30.150000
53,29.980000,53.000000,29.980000
54,30.060000,54.000000,30.060000
55,30.090000,55.000000,30.090000
56,30.040000,56.000000,30.040000
57,30.060000,57.000000,30.060000
58,29.890000,58.000000,29.890000
59,29.920000,59.000000,29.920000
60,29.900000,60.000000,29.900000
61,30.120000,61.000000,30.120000
62,30.140000,62.000000,30.140000
63,30.050000,63.000000,30.050000
64,30.120000,64.000000,30.120000
65,30.190000,65.000000,30.190000
66,29.880000,66.000000,29.880000
67,30.320000,67.000000,30.320000
68,30.400000,68.000000,30.400000
69,30.140000,69.000000,30.140000
70,30.030000,70.000000,30.030000
71,30.330000,71.000000,30.330000
72,30.200000,72.000000,30.200000
73,30.060000,73.000000,30.060000
74,30.130000,74.000000,30.130000
75,30.310000,75.000000,30.310000
76,30.060000,76.000000,30.060000
77,30.000000,77.000000,30.000000
78,30.230000,78.000000,30.230000
79,30.190000,79.000000,30.190000
80,29.900000,80.000000,29.900000
81,29.990000,81.000000,29.990000
82,30.200000,82.000000,30.200000
83,30.110000,83.000000,30.110000
84,30.140000,84.000000,30.140000
85,29.950000,85.000000,29.950000
86,29.840000,86.000000,29.840000
87,30.100000,87.000000,30.100000
88,30.220000,88.000000,30.220000
89,29.940000,89.000000,29.940000
90,29.970000,90.000000,29.970000
91,29.880000,91.000000,29.880000
92,29.700000,92.000000,29.700000
93,30.070000,93.000000,30.070000
94,30.120000,94.000000,30.120000
95,29.810000,95.000000,29.810000
96,29.890000,96.000000,29.890000
97,30.120000,97.000000,30.120000
98,30.250000,98.000000,30.250000
99,30.130000,99.000000,30.130000
100,29.970000,100.000000,29.970000
101,29.970000,101.000000,29.970000
102,29.830000,102.000000,29.830000
103,29.800000,103.000000,29.800000
104,30.180000,104.000000,30.180000
105,30.190000,105.000000,30.190000
106,29.840000,106.000000,29.840000
107,30.020000,107.000000,30.020000
108,30.050000,108.000000,30.050000
109,30.110000,109.000000,30.110000
110,30.090000,110.000000,30.090000
111,30.060000,111.000000,30.060000
112,29.960000,112.000000,29.960000
113,29.810000,113.000000,29.810000
114,30.030000,114.000000,30.030000
115,29.910000,115.000000,29.910000
116,29.670000,116.000000,29.670000
117,29.730000,117.000000,29.730000
118,29.980000,118.000000,29.980000
119,30.120000,119.000000,30.120000
120,30.170000,120.000000,30.170000
121,30.190000,121.000000,30.190000
122,30.140000,122.000000,30.140000
123,30.040000,123.000000,30.040000
124,29.980000,124.000000,29.980000
125,30.000000,125.000000,30.000000
126,29.730000,126.000000,29.730000
127,29.760000,127.000000,29.760000
128,30.010000,128.000000,30.010000
129,30.010000,129.000000,30.010000
130,29.820000,130.000000,29.820000
131,29.740000,131.000000,29.740000
132,30.150000,132.000000,30.150000
133,30.420000,133.000000,30.420000
134,30.440000,134.000000,30.440000
135,30.240000,135.000000,30.240000
136,30.070000,136.000000,30.070000
137,30.090000,137.000000,30.090000
138,29.930000,138.000000,29.930000
139,29.800000,139.000000,29.800000
140,29.880000,140.000000,29.880000
141,30.110000,141.000000,30.110000
142,30.160000,142.000000,30.160000
143,30.090000,143.000000,30.090000
144,30.120000,144.000000,30.120000
145,30.100000,145.000000,30.100000
146,30.060000,146.000000,30.060000
147,30.030000,147.000000,30.030000
148,29.950000,148.000000,29.950000
149,29.900000,149.000000,29.900000
150,29.960000,150.000000,29.960000
151,29.890000,151.000000,29.890000
152,29.800000,152.000000,29.800000
153,30.130000,153.000000,30.130000
154,29.850000,154.000000,29.850000
155,29.780000,155.000000,29.780000
156,29.750000,156.000000,29.750000
157,29.720000,157.000000,29.720000
158,29.930000,158.000000,29.930000
159,29.860000,159.000000,29.860000
160,30.000000,160.000000,30.000000
161,29.910000,161.000000,29.910000
162,29.950000,162.000000,29.950000
163,29.880000,163.000000,29.880000
164,30.040000,164.000000,30.040000
165,29.930000,165.000000,29.930000
166,30.010000,166.000000,30.010000
167,29.820000,167.000000,29.820000
168,30.020000,168.000000,30.020000
169,30.020000,169.000000,30.020000
170,30.100000,170.000000,30.100000
171,29.940000,171.000000,29.940000
172,29.860000,172.000000,29.860000
173,29.830000,173.000000,29.830000
174,30.050000,174.000000,30.050000
175,29.930000,175.000000,29.930000
176,29.890000,176.000000,29.890000
177,29.860000,177.000000,29.860000
178,29.940000,178.000000,29.940000
179,29.760000,179.000000,29.760000
180,29.870000,180.000000,29.870000
181,29.780000,181.000000,29.780000
182,30.160000,182.000000,30.160000
183,30.240000,183.000000,30.240000
184,30.410000,184.000000,30.410000
185,30.300000,185.000000,30.300000
186,30.280000,186.000000,30.280000
187,30.100000,187.000000,30.100000
188,29.970000,188.000000,29.970000
189,30.210000,189.000000,30.210000
190,30.150000,190.000000,30.150000
191,30.070000,191.000000,30.070000
192,30.240000,192.000000,30.240000
193,30.180000,193.000000,30.180000
194,30.280000,194.000000,30.280000
195,30.280000,195.000000,30.280000
196,30.340000,196.000000,30.340000
197,30.100000,197.000000,30.100000
198,29.910000,198.000000,29.910000
199,29.930000,199.000000,29.930000
200,30.110000,200.000000,30.110000
201,30.100000,201.000000,30.100000
202,29.980000,202.000000,29.980000
203,30.350000,203.000000,30.350000
204,30.360000,204.000000,30.360000
205,30.070000,205.000000,30.070000
206,29.950000,206.000000,29.950000
207,30.090000,207.000000,30.090000
208,30.330000,208.000000,30.330000
209,30.300000,209.000000,30.300000
210,30.340000,210.000000,30.340000
211,30.200000,211.000000,30.200000
212,30.280000,212.000000,30.280000
213,30.290000,213.000000,30.290000
214,30.160000,214.000000,30.160000
215,30.120000,215.000000,30.120000
216,30.270000,216.000000,30.270000
217,30.100000,217.000000,30.100000
218,30.000000,218.000000,30.000000
219,30.020000,219.000000,30.020000
220,30.010000,220.000000,30.010000
221,30.150000,221.000000,30.150000
222,30.320000,222.000000,30.320000
223,30.260000,223.000000,30.260000
224,30.140000,224.000000,30.140000
225,30.260000,225.000000,30.260000
226,30.270000,226.000000,30.270000
227,30.180000,227.000000,30.180000
228,30.190000,228.000000,30.190000
229,30.220000,229.000000,30.220000
230,29.960000,230.000000,29.960000
231,29.990000,231.000000,29.990000
232,29.880000,232.000000,29.880000
233,29.930000,233.000000,29.930000
234,30.270000,234.000000,30.270000
235,30.020000,235.000000,30.020000
236,29.940000,236.000000,29.940000
237,30.170000,237.000000,30.170000
238,30.200000,238.000000,30.200000
239,30.300000,239.000000,30.300000
240,30.030000,240.000000,30.030000
241,29.960000,241.000000,29.960000
242,29.970000,242.000000,29.970000
243,29.880000,243.000000,29.880000
244,30.140000,244.000000,30.140000
245,29.910000,245.000000,29.910000
246,29.860000,246.000000,29.860000
247,30.060000,247.000000,30.060000
248,30.050000,248.000000,30.050000
249,30.140000,249.000000,30.140000
250,30.290000,250.000000,30.290000
251,29.990000,251.000000,29.990000
252,30.120000,252.000000,30.120000
253,30.120000,253.000000,30.120000
254,29.960000,254.000000,29.960000
255,30.160000,255.000000,30.160000
256,30.240000,256.000000,30.240000
257,30.070000,257.000000,30.070000
258,30.290000,258.000000,30.290000
259,30.120000,259.000000,30.120000
260,30.210000,260.000000,30.210000
261,29.920000,261.000000,29.920000
262,29.900000,262.000000,29.900000
263,29.980000,263.000000,29.980000
264,30.080000,264.000000,30.080000
265,30.230000,265.000000,30.230000
266,30.110000,266.000000,30.110000
267,30.080000,267.000000,30.080000
268,30.250000,268.000000,30.250000
269,30.240000,269.000000,30.240000
270,29.950000,270.000000,29.950000
271,29.940000,271.000000,29.940000
272,29.980000,272.000000,29.980000
273,29.900000,273.000000,29.900000
274,29.860000,274.000000,29.860000
275,30.120000,275.000000,30.120000
276,30.230000,276.000000,30.230000
277,30.130000,277.000000,30.130000
278,30.120000,278.000000,30.120000
279,30.000000,279.000000,30.000000
280,30.010000,280.000000,30.010000
281,29.970000,281.000000,29.970000
282,30.080000,282.000000,30.080000
283,30.090000,283.000000,30.090000
284,30.240000,284.000000,30.240000
285,29.900000,285.000000,29.900000
286,30.150000,286.000000,30.150000
287,30.230000,287.000000,30.230000
288,30.170000,288.000000,30.170000
289,30.060000,289.000000,30.060000
290,30.000000,290.000000,30.000000
291,30.030000,291.000000,30.030000
292,30.060000,292.000000,30.060000
293,30.160000,293.000000,30.160000
294,30.060000,294.000000,30.060000
295,30.070000,295.000000,30.070000
296,30.160000,296.000000,30.160000
297,30.210000,297.000000,30.210000
298,30.200000,298.000000,30.200000
299,30.000000,299.000000,30.000000
300,29.960000,300.000000,29.960000
301,30.130000,301.000000,30.130000
302,30.200000,302.000000,30.200000
303,30.250000,303.000000,30.250000
304,30.240000,304.000000,30.240000
305,30.210000,305.000000,30.210000
306,30.000000,306.000000,30.000000
307,30.040000,307.000000,30.040000
308,30.270000,308.000000,30.270000
309,30.340000,309.000000,30.340000
310,30.480000,310.000000,30.480000
311,30.290000,311.000000,30.290000
312,30.330000,312.000000,30.330000
313,30.190000,313.000000,30.190000
314,29.790000,314.000000,29.790000
315,29.910000,315.000000,29.910000
316,30.250000,316.000000,30.250000
317,30.390000,317.000000,30.390000
318,30.120000,318.000000,30.120000
319,29.950000,319.000000,29.950000
320,30.290000,320.000000,30.290000
321,30.380000,321.000000,30.380000
322,30.400000,322.000000,30.400000
323,30.340000,323.000000,30.340000
324,30.170000,324.000000,30.170000
325,30.090000,325.000000,30.090000
326,30.090000,326.000000,30.090000
327,30.060000,327.000000,30.060000
328,30.380000,328.000000,30.380000
329,30.510000,329.000000,30.510000
330,30.380000,330.000000,30.380000
331,30.450000,331.000000,30.450000
332,30.280000,332.000000,30.280000
333,30.040000,333.000000,30.040000
334,30.100000,334.000000,30.100000
335,30.310000,335.000000,30.310000
336,30.220000,336.000000,30.220000
337,30.160000,337.000000,30.160000
338,30.120000,338.000000,30.120000
339,30.300000,339.000000,30.300000
340,30.380000,340.000000,30.380000
341,30.390000,341.000000,30.390000
342,30.380000,342.000000,30.380000
343,30.310000,343.000000,30.310000
344,30.200000,344.000000,30.200000
345,30.220000,345.000000,30.220000
346,30.240000,346.000000,30.240000
347,30.060000,347.000000,30.060000
348,30.070000,348.000000,30.070000
349,30.240000,349.000000,30.240000
350,30.230000,350.000000,30.230000
351,30.110000,351.000000,30.110000
352,30.180000,352.000000,30.180000
353,30.250000,353.000000,30.250000
354,30.220000,354.000000,30.220000
355,30.100000,355.000000,30.100000
356,29.890000,356.000000,29.890000
357,30.210000,357.000000,30.210000
358,30.270000,358.000000,30.270000
359,29.820000,359.000000,29.820000
360,30.140000,360.000000,30.140000
361,30.370000,361.000000,30.370000
362,30.320000,362.000000,30.320000
363,30.150000,363.000000,30.150000
364,30.380000,364.000000,30.380000
365,30.420000,365.000000,30.420000
366,30.140000,366.000000,30.140000
367,30.150000,367.000000,30.150000
368,30.320000,368.000000,30.320000
369,30.560000,369.000000,30.560000
370,30.620000,370.000000,30.620000
371,30.550000,371.000000,30.550000
372,30.600000,372.000000,30.600000
373,30.540000,373.000000,30.540000
374,30.410000,374.000000,30.410000
375,30.250000,375.000000,30.250000
376,30.220000,376.000000,30.220000
377,30.300000,377.000000,30.300000
378,30.220000,378.000000,30.220000
379,30.320000,379.000000,30.320000
380,30.510000,380.000000,30.510000
381,30.420000,381.000000,30.420000
382,30.390000,382.000000,30.390000
383,30.430000,383.000000,30.430000
384,30.280000,384.000000,30.280000
385,30.120000,385.000000,30.120000
386,30.130000,386.000000,30.130000
387,30.430000,387.000000,30.430000
388,30.440000,388.000000,30.440000
389,30.440000,389.000000,30.440000
390,30.340000,390.000000,30.340000
391,30.380000,391.000000,30.380000
392,30.370000,392.000000,30.370000
393,30.270000,393.000000,30.270000
394,30.350000,394.000000,30.350000
395,30.390000,395.000000,30.390000
396,30.000000,396.000000,30.000000
397,30.210000,397.000000,30.210000
398,30.230000,398.000000,30.230000
